700.00000	-0.00258
699.75000	0.00004
699.50000	-0.00151
699.25000	-0.00054
699.00000	-0.00069
698.75000	-0.00034
698.50000	-0.00290
698.25000	-0.00155
698.00000	-0.00026
697.75000	-0.00114
697.50000	-0.00063
697.25000	-0.00001
697.00000	0.00092
696.75000	0.00014
696.50000	-0.00276
696.25000	-0.00154
696.00000	-0.00067
695.75000	0.00224
695.50000	-0.00150
695.25000	-0.00186
695.00000	-0.00107
694.75000	-0.00216
694.50000	-0.00129
694.25000	-0.00208
694.00000	0.00060
693.75000	-0.00215
693.50000	-0.00198
693.25000	-0.00180
693.00000	-0.00158
692.75000	0.00069
692.50000	-0.00242
692.25000	0.00041
692.00000	-0.00179
691.75000	-3.0545E-006
691.50000	-0.00021
691.25000	-0.00007
691.00000	0.00100
690.75000	-0.00268
690.50000	0.00052
690.25000	-0.00182
690.00000	-0.00138
689.75000	-0.00190
689.50000	-0.00048
689.25000	0.00186
689.00000	-0.00060
688.75000	-0.00056
688.50000	-0.00194
688.25000	-0.00089
688.00000	-0.00165
687.75000	-0.00129
687.50000	-0.00101
687.25000	-0.00155
687.00000	-0.00125
686.75000	0.00011
686.50000	-0.00070
686.25000	-0.00191
686.00000	-0.00292
685.75000	0.00139
685.50000	-0.00231
685.25000	-0.00048
685.00000	-0.00243
684.75000	-0.00175
684.50000	-0.00253
684.25000	-0.00245
684.00000	-0.00234
683.75000	-0.00218
683.50000	0.00124
683.25000	-0.00265
683.00000	-0.00292
682.75000	-0.00117
682.50000	-0.00128
682.25000	-0.00161
682.00000	-0.00212
681.75000	-0.00128
681.50000	-0.00202
681.25000	-0.00086
681.00000	-0.00094
680.75000	-0.00343
680.50000	0.00039
680.25000	-0.00171
680.00000	-0.00121
679.75000	-0.00292
679.50000	-0.00166
679.25000	-0.00235
679.00000	-0.00062
678.75000	-0.00236
678.50000	-0.00168
678.25000	-0.00087
678.00000	-0.00203
677.75000	-0.00157
677.50000	-0.00023
677.25000	-0.00050
677.00000	0.00150
676.75000	-0.00036
676.50000	-0.00227
676.25000	-0.00286
676.00000	0.00061
675.75000	-0.00190
675.50000	-0.00068
675.25000	-0.00239
675.00000	-0.00036
